263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H99,0.45046,0.46136,0.48497,0.45228,0.43775,0.27791,0.45046,0.40505,0.48679,0.44501,0.43956,0.40868,0.39234,0.37236,0.32876,0.36146,0.42866,0.42322,0.38325,0.33785,0.3106,0.4105,0.39415,0.33785,0.3996,0.3215,0.45409,0.30515,0.37781,0.33785,0.45773,0.40142,0.39234,0.34511,0.4432,0.39779,0.33966,0.35056,0.30333,0.30333,0.40142,0.38144,0.42503,0.34329,0.3324,0.33966,0.37054,0.36509,0.36691,0.39779,0.4214,0.47952,0.5431,0.42866,0.42503,0.37054,0.40323,0.40323,0.52493,0.5104,0.34874,0.41232,0.44683,0.49224,0.29607,0.35783,0.39234,0.40142,0.49587,0.40323,0.47589,0.46862,0.44683,0.4214,0.38144,0.39779,0.44138,0.22705,0.46681,0.5104,0.46681,0.42866,0.37417,0.4886,0.43411,0.33603,0.42866,0.45409,0.46862,0.43956,0.32695,0.49587,0.47952,0.39052,0.37054,0.44501,0.44864,0.39779,0.46499,0.47044,0.33966,0.43411,0.43048,0.46499,0.44683,0.44138,0.40687,0.27972,0.36327,0.45591,0.38689,0.3996,0.46862,0.37599,0.38144,0.51403,0.43593,0.33966,0.33966,0.44138,0.37236,0.40323,0.41232,0.36146,0.56126,1.01354,0.42866,0.45591,0.39234,0.40687,0.39779,0.31605,0.3996,0.35419,0.41595,0.45409,0.43593,0.42685,0.37054,0.37962,0.40687,0.41777,0.38144,0.4432,0.4214,0.43411,0.4214,0.33058,0.40505,0.31423,0.37962,0.45046,0.45409,0.50132,0.36691,0.36509,0.53038,0.39779,0.48679,0.35783,0.39234,0.41413,0.36509,0.42503,0.30515,0.33966,0.47952,0.38507,0.41232,0.50495,0.47044,0.4105,0.43593,0.44683,0.4432,0.39234,0.44501,0.39234,0.48316,0.32695,0.49405,0.47771,0.48497,0.40142,0.42322,0.35601,0.37236,0.30515,0.37417,0.40868,0.4105,0.37417,0.34511,0.32331,0.37599,0.44138,0.46681,0.40687,0.38325,0.45954,0.40687,0.42322,0.41777,0.43411,0.45409,0.39597,0.38689,0.47044,0.47226,0.47407,0.42866,0.36691,0.43956,0.43411,0.39415,0.36327,0.41413,0.41777,0.35056,0.4214,0.34693,0.5104,0.34148,0.36691,0.36691,0.38507,0.29789,0.36509,0.41777,0.42503,0.46318,0.38144,0.41595,0.45591,0.46681,0.44864,0.41595,0.46499,0.34693,0.25429,0.43411,0.41232,0.36691,0.45591,0.39779,0.47044,0.42685,0.43048,0.47407,0.40323,0.25793,0.44864,0.4214,0.4323,0.39052,0.30878,0.43593,0.44864,0.40868,0.42685,0.41595,0.40868,0.45228
HI27,0.43775,0.44501,0.4323,0.32876,0.36872,0.47589,0.43593,0.34693,0.44138,0.41958,0.41413,0.51948,0.35238,0.52856,0.48134,0.5104,0.39234,0.40687,0.32876,0.3887,0.37781,0.34329,0.36691,0.43775,0.40323,0.47407,0.43775,0.34511,0.41232,0.49769,0.50495,0.43593,0.39415,0.38144,0.37599,0.45954,0.5104,0.50677,0.35419,0.35783,0.40505,0.40868,0.44683,0.47771,0.4432,0.4995,0.35056,0.37781,0.42866,0.40323,0.39234,0.41232,0.40687,0.4323,0.43411,0.3324,0.45409,0.38507,0.39234,0.37781,0.41777,0.44501,0.43593,0.37417,0.33058,0.4105,0.45954,0.47407,0.51585,0.45046,0.47407,0.56489,0.49224,0.5104,0.46862,0.40505,0.51403,0.29062,0.45954,0.45591,0.41777,0.50314,0.48316,0.42503,0.52493,0.46136,0.52493,0.4432,0.42322,0.37054,0.39052,0.44683,0.44864,0.43048,0.44864,0.48316,0.44138,0.47771,0.50858,0.53765,0.45773,0.42503,0.46681,0.37236,0.47952,0.31787,0.40687,0.24703,0.41595,0.45591,0.44138,0.4105,0.39234,0.39779,0.41777,0.43956,0.35419,0.3215,0.43956,0.37599,0.51948,0.41777,0.42322,0.52312,0.32513,0.42866,0.97903,0.41958,0.50132,0.44864,0.37962,0.36146,0.37417,0.34329,0.43411,0.44683,0.42322,0.48679,0.39052,0.41413,0.43411,0.43593,0.3106,0.34511,0.37054,0.45591,0.40505,0.30515,0.43411,0.37962,0.33603,0.46318,0.47407,0.43048,0.40868,0.40323,0.48497,0.38325,0.43411,0.36691,0.39597,0.35601,0.3887,0.3215,0.36691,0.37417,0.40142,0.45046,0.40323,0.46136,0.4432,0.45591,0.4105,0.43593,0.36872,0.4214,0.42866,0.36691,0.40323,0.40505,0.41958,0.41413,0.49042,0.45046,0.41595,0.39779,0.39052,0.36146,0.35056,0.37781,0.35783,0.33603,0.35419,0.37417,0.39779,0.45591,0.44864,0.46862,0.36509,0.38689,0.34511,0.46499,0.37962,0.45409,0.4886,0.36146,0.37599,0.42866,0.45046,0.44683,0.43956,0.40323,0.38325,0.3215,0.33785,0.33421,0.41777,0.45409,0.40505,0.31968,0.50858,0.40142,0.35964,0.4432,0.39415,0.38507,0.35238,0.44138,0.37054,0.39052,0.40687,0.41958,0.43775,0.4886,0.34148,0.41595,0.44683,0.44683,0.45228,0.38325,0.42503,0.47771,0.41413,0.43048,0.45773,0.41958,0.36872,0.40868,0.4323,0.38689,0.27246,0.4432,0.44864,0.36691,0.43593,0.37962,0.47589,0.43593,0.40142,0.3887,0.4432,0.40505,0.43956
HY,0.45228,0.47589,0.43411,0.37599,0.36691,0.4105,0.42503,0.37599,0.47226,0.41232,0.42503,0.47952,0.3215,0.5213,0.51585,0.51948,0.42866,0.4105,0.36872,0.38144,0.4214,0.34148,0.4214,0.49224,0.38325,0.48497,0.5322,0.42866,0.44683,0.5104,0.47407,0.51948,0.4886,0.44501,0.4214,0.46681,0.4886,0.47589,0.45228,0.45228,0.4432,0.4995,0.47044,0.46862,0.5104,0.45773,0.34693,0.38689,0.41595,0.43411,0.40142,0.46499,0.44683,0.87549,0.46681,0.40868,0.4105,0.37962,0.4432,0.41232,0.37599,0.47407,0.50314,0.38325,0.4105,0.31968,0.4105,0.3887,0.43775,0.37599,0.4214,0.46681,0.39779,0.39597,0.37599,0.34693,0.44501,0.13986,0.47589,0.4214,0.35783,0.35601,0.38689,0.39779,0.45228,0.39234,0.41777,0.40505,0.40868,0.43048,0.32876,0.40505,0.39779,0.36691,0.33966,0.42866,0.42322,0.4214,0.4432,0.3996,0.33785,0.47771,0.3996,0.38507,0.50495,0.33421,0.40505,0.2888,0.44138,0.40142,0.47952,0.48134,0.45409,0.40323,0.40142,0.40868,0.43956,0.37599,0.37781,0.39415,0.51222,0.40868,0.45954,0.51767,0.37236,0.45591,0.41958,1.01717,0.36327,0.51403,0.39415,0.36327,0.45046,0.39415,0.39052,0.36146,0.36872,0.38689,0.35783,0.41958,0.34693,0.4214,0.4323,0.47407,0.4214,0.38507,0.44138,0.31787,0.4214,0.37599,0.28154,0.34874,0.40687,0.4214,0.45954,0.44501,0.52856,0.38689,0.4432,0.36872,0.43775,0.41777,0.43775,0.49224,0.41413,0.46862,0.4432,0.47952,0.44864,0.43775,0.43956,0.41777,0.4432,0.47407,0.34693,0.42322,0.39052,0.42866,0.3996,0.42685,0.44501,0.4432,0.44501,0.40323,0.38325,0.37054,0.5104,0.48497,0.46862,0.4105,0.43593,0.50314,0.46318,0.46136,0.37781,0.42503,0.41958,0.38689,0.34329,0.37599,0.38507,0.39779,0.3887,0.39597,0.42322,0.36509,0.36691,0.43048,0.48497,0.48679,0.41232,0.50858,0.36691,0.35964,0.31605,0.29789,0.3887,0.45228,0.43048,0.35056,0.39234,0.44683,0.36509,0.46499,0.45773,0.42685,0.44138,0.54673,0.40323,0.43593,0.39779,0.45591,0.46318,0.45773,0.41595,0.41777,0.42685,0.39052,0.36691,0.36691,0.46318,0.4432,0.42322,0.35056,0.39415,0.41232,0.40142,0.4105,0.47407,0.38325,0.29425,0.42866,0.40505,0.35601,0.33966,0.37236,0.46862,0.4886,0.40323,0.43593,0.46499,0.36691,0.45409
I137TN,0.47771,0.40505,0.44501,0.36691,0.40142,0.40323,0.50858,0.40868,0.50677,0.44864,0.43956,0.49769,0.36327,0.3996,0.36509,0.38325,0.38144,0.42685,0.41232,0.31423,0.31242,0.38689,0.39597,0.38689,0.41413,0.44501,0.4432,0.25793,0.44501,0.37417,0.40505,0.41413,0.45591,0.35419,0.37417,0.45228,0.40142,0.3887,0.25793,0.26519,0.43411,0.48134,0.45046,0.43411,0.37599,0.44501,0.40687,0.41958,0.39779,0.40323,0.38144,0.40505,0.38325,0.35964,0.37962,0.3996,0.45409,0.39779,0.33966,0.39597,0.41595,0.36691,0.39415,0.39779,0.33421,0.35419,0.45409,0.41413,0.45409,0.45409,0.47044,0.49587,0.42503,0.48679,0.53401,0.50132,0.46318,0.28699,0.45773,0.44138,0.45773,0.46862,0.47044,0.4214,0.40323,0.37417,0.53401,0.4886,0.39234,0.38689,0.36146,0.47226,0.46318,0.40323,0.4886,0.48679,0.43593,0.42503,0.50314,0.46681,0.48134,0.46862,0.50314,0.42322,0.45046,0.36146,0.41777,0.33058,0.39052,0.43048,0.40868,0.38325,0.41413,0.4323,0.45228,0.4886,0.41958,0.37054,0.40505,0.43775,0.41958,0.40323,0.43775,0.3996,0.37781,0.39234,0.50132,0.36327,1.02625,0.41413,0.36146,0.36327,0.29425,0.38325,0.45228,0.4886,0.50858,0.4995,0.48497,0.40868,0.4105,0.47589,0.34148,0.31423,0.44683,0.49042,0.3996,0.35419,0.45773,0.35601,0.36691,0.41413,0.46499,0.41958,0.45954,0.40323,0.46681,0.46136,0.48316,0.37599,0.38325,0.36146,0.37781,0.4105,0.2997,0.37236,0.45591,0.40868,0.41232,0.39234,0.40142,0.35783,0.44501,0.44864,0.37236,0.43411,0.47044,0.37781,0.44501,0.31242,0.45046,0.44501,0.43956,0.47952,0.46862,0.46136,0.33603,0.29789,0.31423,0.37781,0.34874,0.34511,0.2888,0.29244,0.39597,0.44683,0.42503,0.49042,0.34511,0.40505,0.38325,0.41595,0.41232,0.43775,0.43593,0.43775,0.45954,0.47589,0.48134,0.4886,0.3887,0.32513,0.35964,0.35056,0.3324,0.35419,0.44864,0.3996,0.3996,0.31423,0.39415,0.4105,0.30333,0.39052,0.36691,0.35419,0.30697,0.3324,0.39234,0.42866,0.4105,0.36691,0.37417,0.44138,0.4105,0.42685,0.42503,0.47407,0.39779,0.33058,0.47589,0.44683,0.35601,0.45773,0.51222,0.34511,0.43048,0.43956,0.45228,0.40323,0.27427,0.46136,0.45773,0.46499,0.37781,0.39052,0.50314,0.43775,0.39052,0.40868,0.3887,0.35783,0.41595
I205,0.43048,0.52675,0.45773,0.41958,0.38507,0.39052,0.45409,0.36691,0.39052,0.47407,0.52493,0.4214,0.33058,0.48316,0.47044,0.47226,0.43048,0.35238,0.33058,0.42685,0.38144,0.32695,0.46136,0.47226,0.58124,0.49769,0.56489,0.39415,0.48316,0.47771,0.45409,0.55944,0.46681,0.49224,0.45591,0.48316,0.43775,0.45228,0.3887,0.39052,0.35964,0.43048,0.44864,0.49587,0.46862,0.47771,0.38144,0.40142,0.43956,0.44683,0.41595,0.4323,0.48134,0.50132,0.47952,0.36509,0.4323,0.40687,0.4214,0.48134,0.44501,0.46318,0.53038,0.41777,0.33966,0.26156,0.36509,0.34329,0.40142,0.41958,0.41232,0.47771,0.35964,0.44501,0.39597,0.3996,0.41777,0.19435,0.41595,0.43411,0.39779,0.33421,0.4105,0.39779,0.43956,0.42503,0.44138,0.42685,0.35601,0.38325,0.36691,0.37781,0.37599,0.37236,0.36872,0.49042,0.34874,0.39597,0.44138,0.4214,0.35056,0.40142,0.39234,0.45954,0.43593,0.40687,0.4105,0.32513,0.62665,0.54673,0.6321,0.4323,0.43593,0.35238,0.44683,0.48679,0.45228,0.41777,0.40142,0.40505,0.46862,0.49405,0.46681,0.4886,0.45046,0.40687,0.44864,0.51403,0.41413,1.02443,0.36146,0.36691,0.35783,0.40687,0.38507,0.44864,0.43411,0.45773,0.3887,0.47226,0.35601,0.48134,0.37599,0.40323,0.42322,0.37781,0.53765,0.35056,0.51767,0.36146,0.3324,0.3215,0.39234,0.4214,0.51767,0.42685,0.50314,0.44864,0.50495,0.38689,0.44864,0.46681,0.44138,0.46681,0.4105,0.41777,0.51222,0.48134,0.41413,0.46681,0.43593,0.40687,0.47589,0.45954,0.35601,0.50858,0.39052,0.39415,0.41232,0.37781,0.41595,0.40868,0.4432,0.38144,0.40868,0.38507,0.4323,0.38325,0.46318,0.37962,0.40142,0.49405,0.40687,0.3887,0.43593,0.41777,0.35238,0.37962,0.34693,0.37599,0.36146,0.42322,0.4105,0.38689,0.41958,0.39234,0.41958,0.41413,0.49042,0.49587,0.43048,0.40868,0.36872,0.32513,0.31968,0.37962,0.49224,0.55399,0.49769,0.33603,0.43048,0.40142,0.36327,0.45591,0.45046,0.50858,0.36872,0.42685,0.41232,0.44501,0.41958,0.44501,0.51948,0.45228,0.46499,0.35964,0.42685,0.42503,0.34693,0.30152,0.41595,0.41413,0.40868,0.39052,0.3996,0.4105,0.42322,0.44864,0.45954,0.3887,0.2997,0.4105,0.43593,0.39234,0.45228,0.37236,0.45228,0.49405,0.44683,0.4886,0.4995,0.36872,0.4995
K148,0.45046,0.38144,0.40687,0.30697,0.3887,0.36872,0.41777,0.33966,0.39052,0.36691,0.43411,0.35238,0.39415,0.38507,0.38144,0.35964,0.28335,0.41595,0.35056,0.33966,0.32331,0.39779,0.33603,0.41777,0.3324,0.35056,0.38507,0.23976,0.36509,0.36146,0.43048,0.3887,0.35964,0.39052,0.3996,0.39234,0.34511,0.37962,0.26156,0.25974,0.31423,0.33966,0.3996,0.35238,0.38689,0.40323,0.33603,0.38144,0.40505,0.29425,0.33421,0.3996,0.37599,0.40687,0.36146,0.29062,0.39779,0.37962,0.38689,0.35783,0.36509,0.36872,0.38689,0.4105,0.40505,0.33603,0.36872,0.35419,0.38689,0.38144,0.37236,0.40323,0.3996,0.41413,0.37054,0.28335,0.38144,0.23613,0.42685,0.35783,0.3887,0.40687,0.34693,0.37962,0.34329,0.41232,0.37417,0.35056,0.36872,0.30333,0.33058,0.34874,0.38325,0.34148,0.35964,0.37599,0.40505,0.43775,0.34329,0.36509,0.34329,0.35601,0.39415,0.34874,0.37781,0.41413,0.39597,0.30333,0.35056,0.37054,0.37236,0.31423,0.31968,0.39052,0.34693,0.45228,0.35783,0.31968,0.30515,0.32876,0.36872,0.3324,0.40868,0.3887,0.33785,0.39779,0.37962,0.39415,0.36146,0.36146,0.91909,0.43775,0.36509,0.38325,0.32695,0.33966,0.30152,0.37054,0.2888,0.36327,0.32331,0.35964,0.32513,0.29607,0.36691,0.32876,0.37236,0.31787,0.46318,0.40323,0.3887,0.3324,0.36691,0.34874,0.38507,0.41595,0.4105,0.40868,0.36509,0.2888,0.34511,0.31423,0.34693,0.4105,0.2997,0.30515,0.36872,0.37236,0.34693,0.43048,0.43048,0.39415,0.31242,0.35056,0.31242,0.40323,0.39415,0.36872,0.36872,0.26701,0.38689,0.38689,0.3215,0.37054,0.34693,0.29607,0.38507,0.26519,0.32331,0.38144,0.37962,0.34148,0.26701,0.27791,0.37962,0.4105,0.37962,0.36872,0.30333,0.36327,0.38325,0.29607,0.32695,0.38325,0.36872,0.24339,0.29062,0.34148,0.39052,0.3887,0.39779,0.35238,0.4105,0.31423,0.38144,0.36509,0.35419,0.31968,0.34874,0.34874,0.3996,0.3887,0.3324,0.34874,0.35419,0.33058,0.25248,0.36872,0.3106,0.38689,0.35238,0.33058,0.42685,0.38144,0.29789,0.38689,0.37962,0.32513,0.30515,0.27427,0.45773,0.33058,0.35238,0.3215,0.39234,0.36146,0.39052,0.41413,0.44864,0.40142,0.32695,0.39052,0.39234,0.38144,0.27609,0.29244,0.36146,0.43593,0.3215,0.37962,0.40142,0.32513,0.36691
K4,0.37417,0.37236,0.33966,0.33603,0.39597,0.33421,0.38689,0.38507,0.41232,0.36691,0.37417,0.39052,0.30697,0.3887,0.35419,0.36327,0.35964,0.33603,0.31242,0.33966,0.31787,0.34874,0.46499,0.36872,0.34511,0.36509,0.36691,0.29607,0.4105,0.35238,0.38325,0.38507,0.40687,0.37236,0.41232,0.3996,0.35238,0.37054,0.2997,0.30152,0.39234,0.39779,0.43956,0.39779,0.41413,0.43775,0.33966,0.37054,0.36691,0.35056,0.34329,0.36146,0.35238,0.37599,0.33785,0.36872,0.37781,0.33966,0.37417,0.35964,0.33966,0.37417,0.37417,0.39052,0.33421,0.31968,0.33785,0.45773,0.40142,0.42322,0.44683,0.44501,0.35964,0.47407,0.36327,0.3996,0.44864,0.17074,0.42503,0.39234,0.40142,0.44138,0.34693,0.40505,0.3887,0.39597,0.37962,0.4432,0.3887,0.31423,0.33966,0.3887,0.36509,0.39415,0.43411,0.43411,0.40323,0.40505,0.46862,0.39597,0.38325,0.37962,0.37781,0.35056,0.42322,0.40142,0.35601,0.31968,0.39234,0.37417,0.37054,0.33785,0.37781,0.34693,0.3887,0.36691,0.40142,0.27972,0.30878,0.35964,0.34511,0.36691,0.45591,0.40142,0.31423,0.31605,0.36146,0.36327,0.36327,0.36691,0.43775,0.90092,0.38144,0.36327,0.36146,0.38689,0.37781,0.40323,0.34693,0.39234,0.39052,0.38144,0.3324,0.34511,0.3996,0.31787,0.30878,0.30333,0.46681,0.37417,0.35783,0.34874,0.33603,0.38507,0.40687,0.36509,0.37962,0.32876,0.41777,0.28699,0.34511,0.29789,0.40687,0.47589,0.27064,0.31605,0.36146,0.39779,0.36691,0.37599,0.43775,0.2997,0.36691,0.3996,0.30878,0.40868,0.33966,0.35783,0.29244,0.3215,0.39597,0.39234,0.41595,0.3996,0.37781,0.36327,0.41777,0.28699,0.37236,0.38144,0.37599,0.37417,0.30515,0.3215,0.4214,0.4105,0.37962,0.37417,0.31423,0.33603,0.40323,0.36872,0.37781,0.3996,0.39415,0.32331,0.35056,0.40505,0.34693,0.35238,0.40142,0.37417,0.30152,0.35783,0.3324,0.28335,0.35964,0.34329,0.37054,0.34148,0.34511,0.33785,0.34329,0.35964,0.42322,0.36509,0.32695,0.34693,0.33785,0.37781,0.4105,0.36509,0.34148,0.40505,0.40142,0.31968,0.42322,0.40142,0.32331,0.30152,0.44138,0.37962,0.40868,0.40505,0.37781,0.42685,0.3887,0.37236,0.39234,0.35056,0.33966,0.3106,0.37599,0.33966,0.34148,0.32876,0.38144,0.45046,0.34329,0.37417,0.42322,0.34329,0.39415
K55,0.41413,0.38689,0.42866,0.38689,0.40142,0.3887,0.36327,0.38507,0.39052,0.47589,0.3996,0.40142,0.3106,0.47589,0.43048,0.42322,0.4214,0.34874,0.29607,0.34693,0.33603,0.36509,0.36509,0.43956,0.31423,0.40323,0.42503,0.33785,0.34693,0.45228,0.43593,0.44138,0.38507,0.36872,0.46681,0.41413,0.40687,0.40868,0.32876,0.33058,0.39052,0.40505,0.47407,0.31787,0.37599,0.43593,0.38507,0.42685,0.37781,0.38507,0.35783,0.4214,0.41777,0.44683,0.37417,0.43048,0.33421,0.41413,0.68477,0.42866,0.35238,0.43593,0.47771,0.36872,0.37962,0.24158,0.37236,0.33785,0.3106,0.33421,0.40687,0.44864,0.40142,0.41232,0.36872,0.38689,0.34148,0.18345,0.41958,0.32513,0.35238,0.37781,0.33421,0.41958,0.37417,0.36691,0.36327,0.3887,0.35601,0.36691,0.27609,0.33421,0.38144,0.38689,0.34148,0.40505,0.33058,0.34693,0.40505,0.37417,0.36327,0.4105,0.41232,0.36509,0.44683,0.36872,0.42866,0.28517,0.36509,0.41777,0.34148,0.31968,0.30697,0.4105,0.40505,0.37417,0.43411,0.33603,0.42322,0.37236,0.42866,0.44683,0.40687,0.45954,0.3215,0.3996,0.37417,0.45046,0.29425,0.35783,0.36509,0.38144,0.98811,0.39234,0.33603,0.34148,0.3106,0.32331,0.26882,0.33966,0.2997,0.44683,0.29425,0.35783,0.39779,0.28517,0.39415,0.30333,0.38144,0.3996,0.30152,0.33603,0.39415,0.48316,0.43593,0.40142,0.44138,0.40505,0.34511,0.35056,0.33058,0.37962,0.40505,0.39779,0.35056,0.32876,0.35238,0.44683,0.45591,0.61393,0.37962,0.48316,0.36509,0.43411,0.40687,0.43593,0.3887,0.3996,0.39234,0.35601,0.34511,0.34693,0.34874,0.37417,0.32513,0.24703,0.40868,0.34693,0.38144,0.39052,0.41595,0.36691,0.31423,0.34329,0.41232,0.42322,0.38144,0.37781,0.41232,0.40868,0.32331,0.31423,0.26882,0.42866,0.33966,0.39415,0.33421,0.34693,0.34511,0.3324,0.37781,0.40142,0.42866,0.42503,0.3215,0.2997,0.35601,0.41958,0.35783,0.37599,0.42866,0.40505,0.37054,0.39052,0.40505,0.4323,0.30152,0.4214,0.41413,0.37781,0.37236,0.41232,0.34329,0.43775,0.34693,0.39234,0.36872,0.38325,0.33966,0.33785,0.39052,0.36691,0.39779,0.39415,0.39415,0.45409,0.33058,0.40868,0.42685,0.39779,0.26156,0.39779,0.37781,0.35238,0.39597,0.29607,0.43048,0.4432,0.41777,0.37962,0.45046,0.42503,0.46681
K64,0.43593,0.40868,0.41777,0.37236,0.37054,0.33785,0.43775,0.36327,0.39779,0.45228,0.42322,0.37054,0.35783,0.36691,0.35419,0.39234,0.49769,0.37236,0.27791,0.34511,0.31423,0.28154,0.29425,0.47226,0.35238,0.37417,0.41777,0.27609,0.46136,0.35783,0.40687,0.39597,0.4105,0.46681,0.46681,0.35056,0.35419,0.38325,0.29425,0.28699,0.36691,0.40868,0.36872,0.32876,0.37417,0.42685,0.28335,0.33603,0.36872,0.48316,0.49587,0.40505,0.3887,0.39415,0.39597,0.38689,0.37236,0.79012,0.37417,0.45228,0.30333,0.34874,0.36327,0.37236,0.35601,0.28335,0.35964,0.44138,0.40687,0.35964,0.39415,0.39052,0.32876,0.37781,0.34329,0.31968,0.38144,0.15258,0.34693,0.37236,0.34148,0.34693,0.35783,0.40687,0.37962,0.34148,0.40868,0.36872,0.39779,0.33966,0.29425,0.36146,0.39052,0.33421,0.41232,0.42866,0.35783,0.39415,0.41958,0.30697,0.36146,0.37781,0.36872,0.35238,0.36509,0.4432,0.35238,0.26882,0.40687,0.42322,0.41595,0.32876,0.43775,0.30152,0.32513,0.39234,0.33966,0.25793,0.38507,0.31968,0.36146,0.52493,0.39052,0.38144,0.32513,0.35419,0.34329,0.39415,0.38325,0.40687,0.38325,0.36327,0.39234,1.01717,0.37236,0.39597,0.33058,0.37781,0.36146,0.36872,0.38325,0.4105,0.34329,0.3887,0.3887,0.33603,0.47226,0.55763,0.4105,0.34874,0.29789,0.35964,0.43411,0.44864,0.47589,0.29607,0.41595,0.33421,0.38144,0.35964,0.32331,0.39597,0.3324,0.42503,0.2997,0.33785,0.35601,0.36146,0.37236,0.3996,0.38325,0.41232,0.37236,0.38325,0.2888,0.45954,0.27791,0.41413,0.2888,0.29244,0.33966,0.33966,0.37054,0.4432,0.31968,0.31968,0.38325,0.31242,0.3215,0.41413,0.4214,0.33785,0.31242,0.30515,0.3324,0.34511,0.26882,0.42503,0.2325,0.32331,0.27972,0.36872,0.3324,0.35964,0.37236,0.3324,0.36691,0.35238,0.33058,0.32331,0.2997,0.3215,0.32695,0.35419,0.29062,0.36691,0.41958,0.36691,0.35238,0.32876,0.35964,0.43593,0.40505,0.37417,0.3887,0.40323,0.29244,0.4105,0.32695,0.37599,0.39234,0.34874,0.42503,0.4105,0.43593,0.40323,0.41413,0.29062,0.31787,0.2997,0.36691,0.39415,0.38325,0.35419,0.35783,0.43593,0.3887,0.43775,0.48316,0.37781,0.26701,0.3887,0.36691,0.38144,0.36509,0.41232,0.44138,0.4432,0.39597,0.47226,0.48497,0.35056,0.54491
KI11,0.39597,0.39234,0.36327,0.39234,0.36146,0.30333,0.4105,0.35783,0.47226,0.40868,0.46681,0.56852,0.30152,0.35419,0.32695,0.32513,0.37054,0.29425,0.29607,0.29062,0.27246,0.30697,0.43048,0.38689,0.34874,0.36691,0.40687,0.30333,0.45591,0.31605,0.4214,0.38144,0.40323,0.36146,0.38325,0.35419,0.37781,0.3324,0.28335,0.28699,0.33966,0.42685,0.38325,0.42322,0.38325,0.41958,0.36327,0.39052,0.34511,0.31242,0.38325,0.43775,0.41958,0.3887,0.35419,0.41958,0.40687,0.40687,0.40323,0.43775,0.29789,0.38144,0.40323,0.35783,0.31787,0.38507,0.50314,0.49042,0.52493,0.49405,0.44683,0.55399,0.41777,0.47589,0.48316,0.57216,0.46136,0.24339,0.51403,0.47952,0.51403,0.49405,0.45046,0.43775,0.5213,0.44501,0.45773,0.43956,0.45046,0.40687,0.33603,0.47952,0.53401,0.36146,0.47407,0.48497,0.47589,0.45228,0.47952,0.4886,0.51767,0.46681,0.4886,0.40142,0.40868,0.36691,0.37236,0.2888,0.35783,0.36691,0.37781,0.35601,0.38325,0.34148,0.41595,0.42685,0.40505,0.35783,0.35601,0.37962,0.35056,0.38689,0.42685,0.36691,0.45591,0.41595,0.43411,0.39052,0.45228,0.38507,0.32695,0.36146,0.33603,0.37236,1.02807,0.60849,0.54491,0.42685,0.61575,0.48497,0.39052,0.3996,0.33785,0.40505,0.42866,0.40142,0.37054,0.3215,0.46499,0.31605,0.29244,0.42685,0.38144,0.43411,0.45773,0.35601,0.45228,0.37599,0.47952,0.4323,0.34148,0.36509,0.40142,0.41232,0.26337,0.39234,0.40505,0.38325,0.48497,0.4323,0.41232,0.36146,0.39597,0.41777,0.35056,0.46318,0.36691,0.46499,0.33603,0.33421,0.43593,0.42503,0.46318,0.52856,0.39052,0.49587,0.37417,0.26701,0.36146,0.46862,0.46862,0.36509,0.28154,0.28154,0.34148,0.41958,0.43956,0.5322,0.31968,0.35238,0.34148,0.41595,0.40142,0.41413,0.40868,0.38689,0.40323,0.46318,0.37236,0.37417,0.50132,0.37236,0.29244,0.35964,0.32876,0.26882,0.43593,0.36327,0.29789,0.36146,0.42322,0.38144,0.26882,0.30333,0.42866,0.39415,0.29062,0.35964,0.34693,0.35964,0.39415,0.35056,0.4214,0.41232,0.4432,0.45954,0.41595,0.4995,0.48134,0.3324,0.47589,0.48134,0.41777,0.46318,0.45591,0.36872,0.37236,0.4105,0.43048,0.40687,0.27791,0.45046,0.41232,0.43775,0.32876,0.29607,0.50132,0.43048,0.33421,0.40868,0.39052,0.3324,0.3996
