Run Number,Trace Number,Object.Slot,Timestep,Slot Value,Unit,Year,Month,Demand,IC,MRM Config,Model,Policy,Scenario
1,3,Mead.Pool Elevation,02-28-2019 23:59:00,1074.74,ft,2019,February,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Mead.Pool Elevation,03-31-2019 23:59:00,1074.36,ft,2019,March,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Mead.Pool Elevation,04-30-2019 23:59:00,1071.43,ft,2019,April,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Mead.Pool Elevation,05-31-2019 23:59:00,1068.6,ft,2019,May,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Mead.Pool Elevation,06-30-2019 23:59:00,1066.11,ft,2019,June,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Mead.Pool Elevation,07-31-2019 23:59:00,1062.67,ft,2019,July,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Mead.Pool Elevation,08-31-2019 23:59:00,1063.7,ft,2019,August,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Mead.Pool Elevation,09-30-2019 23:59:00,1062.9,ft,2019,September,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Mead.Pool Elevation,10-31-2019 23:59:00,1062.77,ft,2019,October,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Mead.Pool Elevation,11-30-2019 23:59:00,1061.74,ft,2019,November,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Mead.Pool Elevation,12-31-2019 23:59:00,1062.59,ft,2019,December,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Mead.Pool Elevation,01-31-2020 23:59:00,1064.39,ft,2020,January,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Mead.Pool Elevation,02-29-2020 23:59:00,1065.02,ft,2020,February,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Mead.Pool Elevation,03-31-2020 23:59:00,1065.46,ft,2020,March,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Mead.Pool Elevation,04-30-2020 23:59:00,1061.9,ft,2020,April,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Mead.Pool Elevation,05-31-2020 23:59:00,1059.07,ft,2020,May,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Mead.Pool Elevation,06-30-2020 23:59:00,1054.85,ft,2020,June,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Mead.Pool Elevation,07-31-2020 23:59:00,1052.23,ft,2020,July,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Mead.Pool Elevation,08-31-2020 23:59:00,1052,ft,2020,August,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Mead.Pool Elevation,09-30-2020 23:59:00,1051.05,ft,2020,September,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Mead.Pool Elevation,10-31-2020 23:59:00,1051.76,ft,2020,October,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Mead.Pool Elevation,11-30-2020 23:59:00,1050.67,ft,2020,November,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Mead.Pool Elevation,12-31-2020 23:59:00,1052.12,ft,2020,December,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Mead.Pool Elevation,01-31-2021 23:59:00,1061.12,ft,2021,January,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Mead.Pool Elevation,02-28-2021 23:59:00,1067.51,ft,2021,February,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Mead.Pool Elevation,03-31-2021 23:59:00,1072.23,ft,2021,March,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Mead.Pool Elevation,04-30-2021 23:59:00,1069.81,ft,2021,April,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Mead.Pool Elevation,05-31-2021 23:59:00,1068.14,ft,2021,May,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Mead.Pool Elevation,06-30-2021 23:59:00,1064.89,ft,2021,June,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Mead.Pool Elevation,07-31-2021 23:59:00,1061.45,ft,2021,July,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Mead.Pool Elevation,08-31-2021 23:59:00,1060.71,ft,2021,August,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Mead.Pool Elevation,09-30-2021 23:59:00,1059.4,ft,2021,September,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Mead.Pool Elevation,10-31-2021 23:59:00,1061.74,ft,2021,October,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Mead.Pool Elevation,11-30-2021 23:59:00,1062.72,ft,2021,November,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Mead.Pool Elevation,12-31-2021 23:59:00,1064.94,ft,2021,December,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Mead.Pool Elevation,01-31-2022 23:59:00,1068.13,ft,2022,January,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Mead.Pool Elevation,02-28-2022 23:59:00,1068.85,ft,2022,February,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Mead.Pool Elevation,03-31-2022 23:59:00,1068.43,ft,2022,March,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Mead.Pool Elevation,04-30-2022 23:59:00,1064.7,ft,2022,April,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Mead.Pool Elevation,05-31-2022 23:59:00,1062.71,ft,2022,May,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Mead.Pool Elevation,06-30-2022 23:59:00,1059.91,ft,2022,June,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Mead.Pool Elevation,07-31-2022 23:59:00,1058.3,ft,2022,July,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Mead.Pool Elevation,08-31-2022 23:59:00,1058.13,ft,2022,August,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Mead.Pool Elevation,09-30-2022 23:59:00,1057.91,ft,2022,September,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Mead.Pool Elevation,10-31-2022 23:59:00,1058.14,ft,2022,October,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Mead.Pool Elevation,11-30-2022 23:59:00,1056.55,ft,2022,November,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Mead.Pool Elevation,12-31-2022 23:59:00,1057.84,ft,2022,December,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Powell.Outflow,01-31-2018 23:59:00,760000,acre-ft/month,2018,January,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Powell.Outflow,02-28-2018 23:59:00,680000,acre-ft/month,2018,February,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Powell.Outflow,03-31-2018 23:59:00,710000,acre-ft/month,2018,March,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Powell.Outflow,04-30-2018 23:59:00,750218,acre-ft/month,2018,April,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Powell.Outflow,05-31-2018 23:59:00,750218,acre-ft/month,2018,May,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Powell.Outflow,06-30-2018 23:59:00,792484,acre-ft/month,2018,June,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Powell.Outflow,07-31-2018 23:59:00,898148,acre-ft/month,2018,July,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Powell.Outflow,08-31-2018 23:59:00,950980,acre-ft/month,2018,August,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Powell.Outflow,09-30-2018 23:59:00,707952,acre-ft/month,2018,September,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Powell.Outflow,10-31-2018 23:59:00,640000,acre-ft/month,2018,October,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Powell.Outflow,11-30-2018 23:59:00,640000,acre-ft/month,2018,November,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Powell.Outflow,12-31-2018 23:59:00,720000,acre-ft/month,2018,December,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Powell.Outflow,01-31-2019 23:59:00,805158,acre-ft/month,2019,January,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Powell.Outflow,02-28-2019 23:59:00,733890,acre-ft/month,2019,February,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Powell.Outflow,03-31-2019 23:59:00,755698,acre-ft/month,2019,March,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Powell.Outflow,04-30-2019 23:59:00,692268,acre-ft/month,2019,April,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Powell.Outflow,05-31-2019 23:59:00,653732,acre-ft/month,2019,May,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Powell.Outflow,06-30-2019 23:59:00,689941,acre-ft/month,2019,June,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Powell.Outflow,07-31-2019 23:59:00,730964,acre-ft/month,2019,July,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Powell.Outflow,08-31-2019 23:59:00,936010,acre-ft/month,2019,August,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Powell.Outflow,09-30-2019 23:59:00,608136,acre-ft/month,2019,September,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Powell.Outflow,10-31-2019 23:59:00,480000,acre-ft/month,2019,October,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Powell.Outflow,11-30-2019 23:59:00,500000,acre-ft/month,2019,November,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Powell.Outflow,12-31-2019 23:59:00,600000,acre-ft/month,2019,December,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Powell.Outflow,01-31-2020 23:59:00,720000,acre-ft/month,2020,January,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Powell.Outflow,02-29-2020 23:59:00,640000,acre-ft/month,2020,February,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Powell.Outflow,03-31-2020 23:59:00,675000,acre-ft/month,2020,March,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Powell.Outflow,04-30-2020 23:59:00,600000,acre-ft/month,2020,April,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Powell.Outflow,05-31-2020 23:59:00,600000,acre-ft/month,2020,May,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Powell.Outflow,06-30-2020 23:59:00,630000,acre-ft/month,2020,June,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Powell.Outflow,07-31-2020 23:59:00,710000,acre-ft/month,2020,July,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Powell.Outflow,08-31-2020 23:59:00,760000,acre-ft/month,2020,August,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Powell.Outflow,09-30-2020 23:59:00,565000,acre-ft/month,2020,September,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Powell.Outflow,10-31-2020 23:59:00,480000,acre-ft/month,2020,October,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Powell.Outflow,11-30-2020 23:59:00,500000,acre-ft/month,2020,November,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Powell.Outflow,12-31-2020 23:59:00,600000,acre-ft/month,2020,December,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Powell.Outflow,01-31-2021 23:59:00,720000,acre-ft/month,2021,January,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Powell.Outflow,02-28-2021 23:59:00,640000,acre-ft/month,2021,February,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Powell.Outflow,03-31-2021 23:59:00,675000,acre-ft/month,2021,March,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Powell.Outflow,04-30-2021 23:59:00,600000,acre-ft/month,2021,April,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Powell.Outflow,05-31-2021 23:59:00,600000,acre-ft/month,2021,May,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Powell.Outflow,06-30-2021 23:59:00,630000,acre-ft/month,2021,June,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Powell.Outflow,07-31-2021 23:59:00,710000,acre-ft/month,2021,July,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Powell.Outflow,08-31-2021 23:59:00,760000,acre-ft/month,2021,August,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Powell.Outflow,09-30-2021 23:59:00,565000,acre-ft/month,2021,September,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Powell.Outflow,10-31-2021 23:59:00,640000,acre-ft/month,2021,October,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Powell.Outflow,11-30-2021 23:59:00,640000,acre-ft/month,2021,November,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Powell.Outflow,12-31-2021 23:59:00,720000,acre-ft/month,2021,December,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Powell.Outflow,01-31-2022 23:59:00,860000,acre-ft/month,2022,January,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Powell.Outflow,02-28-2022 23:59:00,750000,acre-ft/month,2022,February,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Powell.Outflow,03-31-2022 23:59:00,800000,acre-ft/month,2022,March,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Powell.Outflow,04-30-2022 23:59:00,710000,acre-ft/month,2022,April,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Powell.Outflow,05-31-2022 23:59:00,710000,acre-ft/month,2022,May,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Powell.Outflow,06-30-2022 23:59:00,750000,acre-ft/month,2022,June,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Powell.Outflow,07-31-2022 23:59:00,850000,acre-ft/month,2022,July,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Powell.Outflow,08-31-2022 23:59:00,900000,acre-ft/month,2022,August,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Powell.Outflow,09-30-2022 23:59:00,670000,acre-ft/month,2022,September,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Powell.Outflow,10-31-2022 23:59:00,480000,acre-ft/month,2022,October,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Powell.Outflow,11-30-2022 23:59:00,500000,acre-ft/month,2022,November,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,3,Powell.Outflow,12-31-2022 23:59:00,600000,acre-ft/month,2022,December,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,2,Mead.Pool Elevation,01-31-2018 23:59:00,1079.3,ft,2018,January,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,2,Mead.Pool Elevation,02-28-2018 23:59:00,1078.71,ft,2018,February,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,2,Mead.Pool Elevation,03-31-2018 23:59:00,1076.12,ft,2018,March,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,2,Mead.Pool Elevation,04-30-2018 23:59:00,1073.07,ft,2018,April,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,2,Mead.Pool Elevation,05-31-2018 23:59:00,1070.88,ft,2018,May,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,2,Mead.Pool Elevation,06-30-2018 23:59:00,1068.98,ft,2018,June,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,2,Mead.Pool Elevation,07-31-2018 23:59:00,1069.49,ft,2018,July,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,2,Mead.Pool Elevation,08-31-2018 23:59:00,1070.53,ft,2018,August,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,2,Mead.Pool Elevation,09-30-2018 23:59:00,1070.48,ft,2018,September,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,2,Mead.Pool Elevation,10-31-2018 23:59:00,1071.59,ft,2018,October,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,2,Mead.Pool Elevation,11-30-2018 23:59:00,1070.76,ft,2018,November,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,2,Mead.Pool Elevation,12-31-2018 23:59:00,1071.8,ft,2018,December,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,2,Mead.Pool Elevation,01-31-2019 23:59:00,1074.36,ft,2019,January,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,2,Mead.Pool Elevation,02-28-2019 23:59:00,1073.98,ft,2019,February,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,2,Mead.Pool Elevation,03-31-2019 23:59:00,1071.64,ft,2019,March,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,2,Mead.Pool Elevation,04-30-2019 23:59:00,1066.68,ft,2019,April,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,2,Mead.Pool Elevation,05-31-2019 23:59:00,1062.74,ft,2019,May,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,2,Mead.Pool Elevation,06-30-2019 23:59:00,1058.58,ft,2019,June,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,2,Mead.Pool Elevation,07-31-2019 23:59:00,1052.9,ft,2019,July,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,2,Mead.Pool Elevation,08-31-2019 23:59:00,1051.79,ft,2019,August,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,2,Mead.Pool Elevation,09-30-2019 23:59:00,1050.81,ft,2019,September,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,2,Mead.Pool Elevation,10-31-2019 23:59:00,1050.56,ft,2019,October,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,2,Mead.Pool Elevation,11-30-2019 23:59:00,1049.25,ft,2019,November,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,2,Mead.Pool Elevation,12-31-2019 23:59:00,1049.37,ft,2019,December,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,2,Mead.Pool Elevation,01-31-2020 23:59:00,1051.59,ft,2020,January,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,2,Mead.Pool Elevation,02-29-2020 23:59:00,1051.95,ft,2020,February,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
1,2,Mead.Pool Elevation,03-31-2020 23:59:00,1050.65,ft,2020,March,2007Dems,2002,ISM1988_2014,Apr2017_2018_2.5.1.9000,IG,"ISM1988_2014,2007Dems,IG,2002"
